dataset,series,x_name,x_value,y_name,y_value,units,n,projection_order,field_order,residual_target_count,small_argument_threshold,small_argument_terms,panel_quad_order,self_panel_quad_order,angular_samples,source_doi,h_over_L,kL,P,beta_deg,notes
frequency_polar,kL=16,phi_deg,22.412109375,differential_tscs_over_L_db,-12.3831508147389,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,22.5,differential_tscs_over_L_db,-12.38919423424997,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,22.587890625,differential_tscs_over_L_db,-12.39479486437738,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,22.67578125,differential_tscs_over_L_db,-12.39995079158537,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,22.763671875,differential_tscs_over_L_db,-12.4046604429591,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,22.8515625,differential_tscs_over_L_db,-12.40892259439331,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,22.939453125,differential_tscs_over_L_db,-12.41273637830114,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.02734375,differential_tscs_over_L_db,-12.41610129081778,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.115234375,differential_tscs_over_L_db,-12.4190171984743,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.203125,differential_tscs_over_L_db,-12.42148434432019,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.291015625,differential_tscs_over_L_db,-12.4235033534726,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.37890625,differential_tscs_over_L_db,-12.42507523807506,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.466796875,differential_tscs_over_L_db,-12.42620140164719,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.5546875,differential_tscs_over_L_db,-12.42688364281188,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.642578125,differential_tscs_over_L_db,-12.42712415838626,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.73046875,differential_tscs_over_L_db,-12.42692554582685,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.818359375,differential_tscs_over_L_db,-12.42629080502006,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.90625,differential_tscs_over_L_db,-12.4252233394128,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,23.994140625,differential_tscs_over_L_db,-12.42372695647933,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.08203125,differential_tscs_over_L_db,-12.42180586752348,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.169921875,differential_tscs_over_L_db,-12.41946468681776,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.2578125,differential_tscs_over_L_db,-12.41670843008276,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.345703125,differential_tscs_over_L_db,-12.41354251231322,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.43359375,differential_tscs_over_L_db,-12.40997274495932,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.521484375,differential_tscs_over_L_db,-12.40600533247331,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.609375,differential_tscs_over_L_db,-12.40164686823525,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.697265625,differential_tscs_over_L_db,-12.39690432987212,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.78515625,differential_tscs_over_L_db,-12.3917850739879,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.873046875,differential_tscs_over_L_db,-12.38629683032338,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,24.9609375,differential_tscs_over_L_db,-12.38044769536631,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.048828125,differential_tscs_over_L_db,-12.3742461254352,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.13671875,differential_tscs_over_L_db,-12.36770092925951,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.224609375,differential_tscs_over_L_db,-12.36082126008291,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.3125,differential_tscs_over_L_db,-12.35361660731566,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.400390625,differential_tscs_over_L_db,-12.34609678776413,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.48828125,differential_tscs_over_L_db,-12.3382719364662,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.576171875,differential_tscs_over_L_db,-12.33015249716222,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.6640625,differential_tscs_over_L_db,-12.32174921243161,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.751953125,differential_tscs_over_L_db,-12.31307311352613,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.83984375,differential_tscs_over_L_db,-12.3041355099303,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,25.927734375,differential_tscs_over_L_db,-12.2949479786807,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.015625,differential_tscs_over_L_db,-12.28552235347527,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.103515625,differential_tscs_over_L_db,-12.2758707136033,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.19140625,differential_tscs_over_L_db,-12.26600537272747,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.279296875,differential_tscs_over_L_db,-12.2559388675479,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.3671875,differential_tscs_over_L_db,-12.24568394637829,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.455078125,differential_tscs_over_L_db,-12.23525355766327,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.54296875,differential_tscs_over_L_db,-12.22466083846544,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.630859375,differential_tscs_over_L_db,-12.21391910294929,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.71875,differential_tscs_over_L_db,-12.20304183088895,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.806640625,differential_tscs_over_L_db,-12.19204265622517,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.89453125,differential_tscs_over_L_db,-12.18093535569533,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,26.982421875,differential_tscs_over_L_db,-12.16973383756033,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.0703125,differential_tscs_over_L_db,-12.15845213044938,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.158203125,differential_tscs_over_L_db,-12.14710437234391,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.24609375,differential_tscs_over_L_db,-12.13570479971891,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.333984375,differential_tscs_over_L_db,-12.12426773686007,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.421875,differential_tscs_over_L_db,-12.11280758537234,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.509765625,differential_tscs_over_L_db,-12.10133881389515,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.59765625,differential_tscs_over_L_db,-12.08987594803746,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.685546875,differential_tscs_over_L_db,-12.07843356054412,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.7734375,differential_tscs_over_L_db,-12.06702626170468,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.861328125,differential_tscs_over_L_db,-12.05566869001271,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,27.94921875,differential_tscs_over_L_db,-12.04437550308383,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.037109375,differential_tscs_over_L_db,-12.03316136883807,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.125,differential_tscs_over_L_db,-12.02204095695161,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.212890625,differential_tscs_over_L_db,-12.0110289305808,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.30078125,differential_tscs_over_L_db,-12.00013993836091,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.388671875,differential_tscs_over_L_db,-11.98938860668003,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.4765625,differential_tscs_over_L_db,-11.97878953222794,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.564453125,differential_tscs_over_L_db,-11.96835727481762,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.65234375,differential_tscs_over_L_db,-11.95810635047745,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.740234375,differential_tscs_over_L_db,-11.94805122480889,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.828125,differential_tscs_over_L_db,-11.93820630660604,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,28.916015625,differential_tscs_over_L_db,-11.92858594172951,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.00390625,differential_tscs_over_L_db,-11.91920440722854,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.091796875,differential_tscs_over_L_db,-11.910075905703,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.1796875,differential_tscs_over_L_db,-11.90121455989621,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.267578125,differential_tscs_over_L_db,-11.89263440750904,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.35546875,differential_tscs_over_L_db,-11.88434939622474,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.443359375,differential_tscs_over_L_db,-11.8763733789327,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.53125,differential_tscs_over_L_db,-11.86872010913952,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.619140625,differential_tscs_over_L_db,-11.86140323655424,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.70703125,differential_tscs_over_L_db,-11.85443630283426,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.794921875,differential_tscs_over_L_db,-11.84783273747792,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.8828125,differential_tscs_over_L_db,-11.84160585384862,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,29.970703125,differential_tscs_over_L_db,-11.83576884531514,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.05859375,differential_tscs_over_L_db,-11.83033478149246,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.146484375,differential_tscs_over_L_db,-11.82531660456577,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.234375,differential_tscs_over_L_db,-11.82072712568104,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.322265625,differential_tscs_over_L_db,-11.81657902138408,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.41015625,differential_tscs_over_L_db,-11.81288483008973,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.498046875,differential_tscs_over_L_db,-11.80965694856232,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.5859375,differential_tscs_over_L_db,-11.80690762838794,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.673828125,differential_tscs_over_L_db,-11.8046489724181,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.76171875,differential_tscs_over_L_db,-11.80289293116452,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.849609375,differential_tscs_over_L_db,-11.80165129912327,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,30.9375,differential_tscs_over_L_db,-11.80093571100681,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.025390625,differential_tscs_over_L_db,-11.8007576378606,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.11328125,differential_tscs_over_L_db,-11.80112838304177,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.201171875,differential_tscs_over_L_db,-11.80205907803521,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.2890625,differential_tscs_over_L_db,-11.80356067808244,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.376953125,differential_tscs_over_L_db,-11.80564395759785,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.46484375,differential_tscs_over_L_db,-11.80831950534573,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.552734375,differential_tscs_over_L_db,-11.81159771935079,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.640625,differential_tscs_over_L_db,-11.81548880151409,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.728515625,differential_tscs_over_L_db,-11.82000275190493,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.81640625,differential_tscs_over_L_db,-11.82514936269891,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.904296875,differential_tscs_over_L_db,-11.83093821173036,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,31.9921875,differential_tscs_over_L_db,-11.8373786556271,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.080078125,differential_tscs_over_L_db,-11.84447982249391,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.16796875,differential_tscs_over_L_db,-11.85225060410938,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.255859375,differential_tscs_over_L_db,-11.86069964760073,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.34375,differential_tscs_over_L_db,-11.86983534655841,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.431640625,differential_tscs_over_L_db,-11.87966583155184,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.51953125,differential_tscs_over_L_db,-11.89019896000578,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.607421875,differential_tscs_over_L_db,-11.90144230539534,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.6953125,differential_tscs_over_L_db,-11.91340314571624,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.783203125,differential_tscs_over_L_db,-11.92608845118483,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.87109375,differential_tscs_over_L_db,-11.93950487112129,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,32.958984375,differential_tscs_over_L_db,-11.95365871996715,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.046875,differential_tscs_over_L_db,-11.96855596238742,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.134765625,differential_tscs_over_L_db,-11.98420219740432,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.22265625,differential_tscs_over_L_db,-12.00060264150996,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.310546875,differential_tscs_over_L_db,-12.01776211070129,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.3984375,differential_tscs_over_L_db,-12.03568500138108,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.486328125,differential_tscs_over_L_db,-12.05437527006549,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.57421875,differential_tscs_over_L_db,-12.07383641183768,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.662109375,differential_tscs_over_L_db,-12.09407143748608,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.75,differential_tscs_over_L_db,-12.11508284926335,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.837890625,differential_tscs_over_L_db,-12.13687261520228,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,33.92578125,differential_tscs_over_L_db,-12.15944214192249,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,34.013671875,differential_tscs_over_L_db,-12.18279224586276,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
frequency_polar,kL=16,phi_deg,34.1015625,differential_tscs_over_L_db,-12.20692312287158,dB,512,,,,,,,,4096,,0.1,16,5,90.0,absolute; not peak-normalized
